customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04436,Male,1,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.92,502.59,Yes
CUST-04437,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,68.64,1702.01,Yes
CUST-04438,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.33,1648.26,No
CUST-04439,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.77,1581.52,No
CUST-04440,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.08,896.09,No
CUST-04441,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.72,81.67,Yes
CUST-04442,Male,1,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),56.24,1442.14,No
CUST-04443,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.96,4362.51,No
CUST-04444,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.46,561.65,Yes
CUST-04445,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.85,131.34,No
CUST-04446,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.92,2123.84,Yes
CUST-04447,Male,1,No,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),55.01,466.33,No
CUST-04448,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.56,18.87,Yes
CUST-04449,Male,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,54.08,1166.42,No
CUST-04450,Female,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.02,3505.17,No
CUST-04451,Female,0,No,Yes,31,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),41.9,1318.09,Yes
CUST-04452,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,72.34,353.32,No
CUST-04453,Female,1,No,No,48,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,58.38,2802.76,Yes
CUST-04454,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.7,949.87,Yes
CUST-04455,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.52,4412.88,No
CUST-04456,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.24,1122.96,No
CUST-04457,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.2,2301.1,No
CUST-04458,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),51.77,2030.85,No
CUST-04459,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,48.36,2789.04,No
CUST-04460,Female,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,58.9,,No
CUST-04461,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,53.64,2530.37,No
CUST-04462,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.16,1617.68,No
CUST-04463,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),63.2,347.57,No
CUST-04464,Female,0,Yes,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.58,3937.48,No
CUST-04465,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.9,2905.19,Yes
CUST-04466,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.86,952.93,No
CUST-04467,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),69.08,1417.82,Yes
CUST-04468,Male,0,No,No,62,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,48.53,3032.29,No
CUST-04469,Male,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.47,1179.6,No
CUST-04470,Female,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,75.13,3288.71,Yes
CUST-04471,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.34,3710.22,Yes
CUST-04472,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.46,512.81,No
CUST-04473,Female,1,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.13,3317.4,No
CUST-04474,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),63.73,4197.75,No
CUST-04475,Male,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.96,2725.97,Yes
CUST-04476,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,79.27,2420.51,No
CUST-04477,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.79,2675.17,Yes
CUST-04478,Male,0,Yes,No,21,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.22,1263.84,Yes
CUST-04479,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.9,1222.66,Yes
CUST-04480,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.43,28.2,No
CUST-04481,Female,1,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,57.7,1196.85,No
CUST-04482,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,38.07,1987.88,No
CUST-04483,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.47,448.84,No
CUST-04484,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.72,1292.27,No
CUST-04485,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,77.49,2305.19,No
CUST-04486,Female,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,770.68,Yes
CUST-04487,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.29,1357.87,No
CUST-04488,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,924.87,No
CUST-04489,Male,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,68.77,270.02,No
CUST-04490,Male,1,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.79,97.16,Yes
CUST-04491,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,62.65,3634.85,No
CUST-04492,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.27,50.41,No
CUST-04493,Female,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,596.68,No
CUST-04494,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,65.98,4345.94,No
CUST-04495,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.43,4156.5,No
CUST-04496,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,67.69,355.39,Yes
CUST-04497,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),38.63,2239.45,Yes
CUST-04498,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.76,3257.02,No
CUST-04499,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.89,96.59,No
CUST-04500,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,89.13,5357.81,No
CUST-04501,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,77.75,4272.68,No
CUST-04502,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.02,920.11,No
CUST-04503,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.5,605.3,No
CUST-04504,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.63,491.66,No
CUST-04505,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),57.97,3663.78,No
CUST-04506,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),79.86,783.77,No
CUST-04507,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,80.09,4889.32,No
CUST-04508,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.14,2546.98,Yes
CUST-04509,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),67.99,4712.93,No
CUST-04510,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,39.2,2210.9,No
CUST-04511,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,45.44,431.67,No
CUST-04512,Male,1,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.66,947.67,Yes
CUST-04513,Male,1,No,No,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),48.17,531.37,Yes
CUST-04514,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.02,5523.45,No
CUST-04515,Female,0,No,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.55,3268.86,Yes
CUST-04516,Female,0,No,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,57.52,780.38,No
CUST-04517,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.44,1197.82,No
CUST-04518,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,53.29,3673.41,No
CUST-04519,Female,0,No,Yes,61,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,42.69,2604.56,No
CUST-04520,Male,1,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.66,5485.8,Yes
CUST-04521,Male,1,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,73.23,4431.95,No
CUST-04522,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.59,1101.52,No
CUST-04523,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,47.47,2504.99,No
CUST-04524,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.37,1076.63,No
CUST-04525,Female,0,No,Yes,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),50.28,1342.36,No
CUST-04526,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,62.87,3149.63,No
CUST-04527,Female,0,Yes,No,32,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.94,1718.41,No
CUST-04528,Female,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),50.18,0.0,Yes
CUST-04529,Male,0,No,No,68,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.63,3841.07,No
CUST-04530,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,64.12,0.0,No
CUST-04531,Female,1,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.6,1440.33,No
CUST-04532,Female,0,No,No,44,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,51.69,2273.01,Yes
CUST-04533,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.95,3557.9,No
CUST-04534,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.17,885.17,Yes
CUST-04535,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.54,3970.8,No
CUST-04536,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.86,1628.85,No
CUST-04537,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,74.48,1706.44,Yes
CUST-04538,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,63.18,851.24,Yes
CUST-04539,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,14.06,No
CUST-04540,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,48.45,2243.1,No
CUST-04541,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.9,375.14,No
CUST-04542,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,62.77,4490.12,No
CUST-04543,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.4,3485.29,No
CUST-04544,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.53,112.83,Yes
CUST-04545,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.86,869.92,Yes
CUST-04546,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.8,3676.98,Yes
CUST-04547,Female,0,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,472.21,No
CUST-04548,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),62.28,3278.15,Yes
CUST-04549,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),42.98,517.55,No
CUST-04550,Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.55,4506.66,No
CUST-04551,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,67.67,1263.51,No
CUST-04552,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),41.43,1077.4,No
CUST-04553,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.93,84.44,No
CUST-04554,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.4,510.06,Yes
CUST-04555,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.83,2417.3,No
CUST-04556,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.73,441.81,Yes
CUST-04557,Female,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.68,1057.27,No
CUST-04558,Female,1,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,870.59,No
CUST-04559,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.61,576.0,No
CUST-04560,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,631.99,Yes
CUST-04561,Female,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.49,3179.24,No
CUST-04562,Male,1,No,No,48,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,54.89,2603.92,No
CUST-04563,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.07,45.66,No
CUST-04564,Female,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,103.57,6736.86,No
CUST-04565,Female,0,No,Yes,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),40.99,1973.52,No
CUST-04566,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.49,582.81,Yes
CUST-04567,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,63.53,4117.79,No
CUST-04568,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),75.0,4005.99,No
CUST-04569,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,57.41,61.37,No
CUST-04570,Female,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,64.84,3908.5,No
CUST-04571,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.64,1200.75,No
CUST-04572,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.98,4270.89,Yes
CUST-04573,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.05,2904.82,No
CUST-04574,Male,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.03,692.33,No
CUST-04575,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.92,1627.4,No
CUST-04576,Male,0,Yes,No,62,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,47.56,2945.1,No
CUST-04577,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.39,1526.05,Yes
CUST-04578,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.25,2619.21,Yes
CUST-04579,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),58.74,751.3,No
CUST-04580,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.67,618.12,No
CUST-04581,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,70.89,929.25,No
CUST-04582,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),72.82,3982.55,No
CUST-04583,Female,1,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),76.59,2499.34,No
CUST-04584,Female,1,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,58.51,662.14,Yes
